Image Name,Gender,Age,Emotion,Gender Prob,Age Prob,Emotion Prob,Top 3 Age,Conf,Top 3 Emotion,Conf
42bdb3f0-8af1-4839-b5d1-70611863633f,Male,Age 4-7,Neutral,"0.9442,0.0558","Age 0-3: 0.0000,Age 4-7: 0.9446,Age 8-14: 0.0554,Age 15-24: 0.0000,Age 25-37: 0.0000,Age 38-47: 0.0000,Age 48-59: 0.0000,Age 60-100: 0.0000","Neutral: 0.6443,Happy: 0.1754,Sad: 0.0433,Surprised: 0.0556,Fear: 0.0002,Disgust: 0.0009,Angry: 0.0321,Contempt: 0.0483","['Age 4-7', 'Age 8-14', 'Age 60-100']",0.8892,"['Neutral', 'Happy', 'Surprised']",0.4689
43ab9079-e653-4a05-a775-77e7b18f8c44,Male,Age 4-7,Neutral,"0.9994,0.0006","Age 0-3: 0.0013,Age 4-7: 0.5150,Age 8-14: 0.4519,Age 15-24: 0.0313,Age 25-37: 0.0003,Age 38-47: 0.0000,Age 48-59: 0.0000,Age 60-100: 0.0001","Neutral: 0.4898,Happy: 0.0604,Sad: 0.0001,Surprised: 0.4447,Fear: 0.0002,Disgust: 0.0001,Angry: 0.0012,Contempt: 0.0034","['Age 4-7', 'Age 8-14', 'Age 15-24']",0.06309999999999999,"['Neutral', 'Surprised', 'Happy']",0.04510000000000003
443bb535-ee95-467f-91d3-6fa2eb2245c0,Male,Age 4-7,Contempt,"0.9810,0.0190","Age 0-3: 0.0381,Age 4-7: 0.5822,Age 8-14: 0.3659,Age 15-24: 0.0135,Age 25-37: 0.0002,Age 38-47: 0.0000,Age 48-59: 0.0000,Age 60-100: 0.0000","Neutral: 0.3368,Happy: 0.2355,Sad: 0.0157,Surprised: 0.0116,Fear: 0.0004,Disgust: 0.0007,Angry: 0.0043,Contempt: 0.3951","['Age 4-7', 'Age 8-14', 'Age 0-3']",0.21630000000000005,"['Contempt', 'Neutral', 'Happy']",0.05830000000000002
446e9bb3-3482-4152-a022-cf2097ae4cfc,Female,Age 4-7,Surprised,"0.0441,0.9559","Age 0-3: 0.0028,Age 4-7: 0.5517,Age 8-14: 0.4122,Age 15-24: 0.0303,Age 25-37: 0.0025,Age 38-47: 0.0001,Age 48-59: 0.0001,Age 60-100: 0.0003","Neutral: 0.2591,Happy: 0.0813,Sad: 0.0041,Surprised: 0.5815,Fear: 0.0461,Disgust: 0.0028,Angry: 0.0032,Contempt: 0.0219","['Age 4-7', 'Age 8-14', 'Age 15-24']",0.13949999999999996,"['Surprised', 'Neutral', 'Happy']",0.3224
45052f3c-78b2-41b8-b665-3c09f16758dc,Female,Age 8-14,Surprised,"0.0137,0.9863","Age 0-3: 0.0000,Age 4-7: 0.0027,Age 8-14: 0.6335,Age 15-24: 0.3430,Age 25-37: 0.0202,Age 38-47: 0.0005,Age 48-59: 0.0000,Age 60-100: 0.0000","Neutral: 0.0063,Happy: 0.0052,Sad: 0.0002,Surprised: 0.9860,Fear: 0.0000,Disgust: 0.0000,Angry: 0.0024,Contempt: 0.0000","['Age 8-14', 'Age 15-24', 'Age 25-37']",0.2904999999999999,"['Surprised', 'Neutral', 'Happy']",0.9797
472d4e14-c71b-441e-9bc9-829abd9a0e58,Male,Age 8-14,Happy,"0.9988,0.0012","Age 0-3: 0.0002,Age 4-7: 0.1898,Age 8-14: 0.7642,Age 15-24: 0.0438,Age 25-37: 0.0019,Age 38-47: 0.0000,Age 48-59: 0.0000,Age 60-100: 0.0000","Neutral: 0.3004,Happy: 0.5783,Sad: 0.0002,Surprised: 0.0378,Fear: 0.0000,Disgust: 0.0021,Angry: 0.0207,Contempt: 0.0605","['Age 8-14', 'Age 4-7', 'Age 15-24']",0.5744,"['Happy', 'Neutral', 'Contempt']",0.27790000000000004
472f002d-3407-49b5-9f53-eb3bd127160a,Male,Age 8-14,Neutral,"0.8588,0.1412","Age 0-3: 0.0000,Age 4-7: 0.0412,Age 8-14: 0.9425,Age 15-24: 0.0163,Age 25-37: 0.0000,Age 38-47: 0.0000,Age 48-59: 0.0000,Age 60-100: 0.0000","Neutral: 0.7285,Happy: 0.0617,Sad: 0.0087,Surprised: 0.0167,Fear: 0.0091,Disgust: 0.0105,Angry: 0.0053,Contempt: 0.1597","['Age 8-14', 'Age 4-7', 'Age 15-24']",0.9013,"['Neutral', 'Contempt', 'Happy']",0.5688
49aed332-a596-4126-8f6d-a1696b2dd903,Male,Age 8-14,Neutral,"0.9953,0.0047","Age 0-3: 0.0000,Age 4-7: 0.1044,Age 8-14: 0.8551,Age 15-24: 0.0406,Age 25-37: 0.0000,Age 38-47: 0.0000,Age 48-59: 0.0000,Age 60-100: 0.0000","Neutral: 0.7294,Happy: 0.0706,Sad: 0.0141,Surprised: 0.0150,Fear: 0.0008,Disgust: 0.0032,Angry: 0.0239,Contempt: 0.1430","['Age 8-14', 'Age 4-7', 'Age 15-24']",0.7506999999999999,"['Neutral', 'Contempt', 'Happy']",0.5864
49bdcea4-3a1e-402b-9c4f-4bce0d0925fa,Male,Age 8-14,Happy,"0.9921,0.0079","Age 0-3: 0.0000,Age 4-7: 0.0078,Age 8-14: 0.9295,Age 15-24: 0.0620,Age 25-37: 0.0007,Age 38-47: 0.0000,Age 48-59: 0.0000,Age 60-100: 0.0000","Neutral: 0.0043,Happy: 0.9948,Sad: 0.0000,Surprised: 0.0002,Fear: 0.0000,Disgust: 0.0000,Angry: 0.0001,Contempt: 0.0005","['Age 8-14', 'Age 15-24', 'Age 4-7']",0.8674999999999999,"['Happy', 'Neutral', 'Contempt']",0.9905
503266ee-579a-45b5-8f6a-8b4ee8236808,Male,Age 4-7,Happy,"0.8335,0.1665","Age 0-3: 0.0454,Age 4-7: 0.6872,Age 8-14: 0.2359,Age 15-24: 0.0260,Age 25-37: 0.0036,Age 38-47: 0.0002,Age 48-59: 0.0002,Age 60-100: 0.0016","Neutral: 0.3610,Happy: 0.4116,Sad: 0.0243,Surprised: 0.1380,Fear: 0.0025,Disgust: 0.0025,Angry: 0.0164,Contempt: 0.0437","['Age 4-7', 'Age 8-14', 'Age 0-3']",0.45130000000000003,"['Happy', 'Neutral', 'Surprised']",0.050600000000000034
52d248ad-bd19-4596-9e5b-3755bf229435,Male,Age 8-14,Neutral,"0.9994,0.0006","Age 0-3: 0.0042,Age 4-7: 0.3169,Age 8-14: 0.4945,Age 15-24: 0.1690,Age 25-37: 0.0136,Age 38-47: 0.0005,Age 48-59: 0.0006,Age 60-100: 0.0006","Neutral: 0.9260,Happy: 0.0580,Sad: 0.0001,Surprised: 0.0015,Fear: 0.0000,Disgust: 0.0001,Angry: 0.0012,Contempt: 0.0130","['Age 8-14', 'Age 4-7', 'Age 15-24']",0.17759999999999998,"['Neutral', 'Happy', 'Contempt']",0.868
530c015f-eb2b-4fd4-baed-c81d712c997c,Female,Age 4-7,Neutral,"0.0254,0.9746","Age 0-3: 0.0961,Age 4-7: 0.5183,Age 8-14: 0.3214,Age 15-24: 0.0552,Age 25-37: 0.0061,Age 38-47: 0.0005,Age 48-59: 0.0005,Age 60-100: 0.0019","Neutral: 0.8866,Happy: 0.0435,Sad: 0.0006,Surprised: 0.0026,Fear: 0.0000,Disgust: 0.0012,Angry: 0.0138,Contempt: 0.0518","['Age 4-7', 'Age 8-14', 'Age 0-3']",0.19689999999999996,"['Neutral', 'Contempt', 'Happy']",0.8348000000000001
53ebc5ac-421a-4a40-a9d4-23082d1fd9f4,Female,Age 4-7,Neutral,"0.1216,0.8784","Age 0-3: 0.0079,Age 4-7: 0.6308,Age 8-14: 0.3403,Age 15-24: 0.0194,Age 25-37: 0.0013,Age 38-47: 0.0000,Age 48-59: 0.0000,Age 60-100: 0.0002","Neutral: 0.5006,Happy: 0.2451,Sad: 0.0194,Surprised: 0.1238,Fear: 0.0024,Disgust: 0.0012,Angry: 0.0100,Contempt: 0.0976","['Age 4-7', 'Age 8-14', 'Age 15-24']",0.29050000000000004,"['Neutral', 'Happy', 'Surprised']",0.25550000000000006
54cb7301-a775-4dee-9cbe-1a8bf533e38f,Male,Age 0-3,Neutral,"0.8266,0.1734","Age 0-3: 0.4406,Age 4-7: 0.3194,Age 8-14: 0.1761,Age 15-24: 0.0430,Age 25-37: 0.0132,Age 38-47: 0.0017,Age 48-59: 0.0019,Age 60-100: 0.0041","Neutral: 0.5962,Happy: 0.0184,Sad: 0.0230,Surprised: 0.0052,Fear: 0.0095,Disgust: 0.0108,Angry: 0.0073,Contempt: 0.3297","['Age 0-3', 'Age 4-7', 'Age 8-14']",0.12119999999999997,"['Neutral', 'Contempt', 'Sad']",0.26649999999999996
54e18bee-53e6-4de4-beda-9831e30118dc,Female,Age 4-7,Neutral,"0.3853,0.6147","Age 0-3: 0.0709,Age 4-7: 0.3367,Age 8-14: 0.2929,Age 15-24: 0.0767,Age 25-37: 0.1615,Age 38-47: 0.0282,Age 48-59: 0.0125,Age 60-100: 0.0208","Neutral: 0.5050,Happy: 0.1331,Sad: 0.0452,Surprised: 0.0463,Fear: 0.0078,Disgust: 0.0187,Angry: 0.0767,Contempt: 0.1671","['Age 4-7', 'Age 8-14', 'Age 25-37']",0.043800000000000006,"['Neutral', 'Contempt', 'Happy']",0.3379
55104724-b9f2-4e44-bf03-dc09f1b811f8,Male,Age 8-14,Neutral,"0.8180,0.1820","Age 0-3: 0.0006,Age 4-7: 0.4484,Age 8-14: 0.5192,Age 15-24: 0.0296,Age 25-37: 0.0018,Age 38-47: 0.0001,Age 48-59: 0.0001,Age 60-100: 0.0002","Neutral: 0.5765,Happy: 0.1447,Sad: 0.0054,Surprised: 0.0197,Fear: 0.0024,Disgust: 0.0048,Angry: 0.0092,Contempt: 0.2374","['Age 8-14', 'Age 4-7', 'Age 15-24']",0.07079999999999997,"['Neutral', 'Contempt', 'Happy']",0.3391
563714a3-50d9-4544-a2c8-f741e33e3191,Male,Age 8-14,Neutral,"0.9992,0.0008","Age 0-3: 0.0000,Age 4-7: 0.0137,Age 8-14: 0.9577,Age 15-24: 0.0284,Age 25-37: 0.0002,Age 38-47: 0.0000,Age 48-59: 0.0000,Age 60-100: 0.0000","Neutral: 0.9982,Happy: 0.0005,Sad: 0.0000,Surprised: 0.0008,Fear: 0.0000,Disgust: 0.0000,Angry: 0.0003,Contempt: 0.0001","['Age 8-14', 'Age 15-24', 'Age 4-7']",0.9293,"['Neutral', 'Surprised', 'Happy']",0.9974
564e7c9b-6536-4474-9df3-580dcaf47563,Male,Age 0-3,Neutral,"0.7772,0.2228","Age 0-3: 0.4761,Age 4-7: 0.3364,Age 8-14: 0.0880,Age 15-24: 0.0215,Age 25-37: 0.0373,Age 38-47: 0.0070,Age 48-59: 0.0083,Age 60-100: 0.0254","Neutral: 0.7540,Happy: 0.0718,Sad: 0.0278,Surprised: 0.0644,Fear: 0.0028,Disgust: 0.0034,Angry: 0.0349,Contempt: 0.0409","['Age 0-3', 'Age 4-7', 'Age 8-14']",0.13970000000000005,"['Neutral', 'Happy', 'Surprised']",0.6822
56761939-a2c9-45ef-a22d-6da900a051d3,Male,Age 8-14,Happy,"0.9970,0.0030","Age 0-3: 0.0000,Age 4-7: 0.0033,Age 8-14: 0.9114,Age 15-24: 0.0850,Age 25-37: 0.0003,Age 38-47: 0.0000,Age 48-59: 0.0000,Age 60-100: 0.0000","Neutral: 0.0156,Happy: 0.9771,Sad: 0.0001,Surprised: 0.0022,Fear: 0.0000,Disgust: 0.0001,Angry: 0.0022,Contempt: 0.0027","['Age 8-14', 'Age 15-24', 'Age 4-7']",0.8264,"['Happy', 'Neutral', 'Contempt']",0.9615
573a7ccd-f87d-420d-8085-2c506a1421c6,Male,Age 0-3,Contempt,"0.9817,0.0183","Age 0-3: 0.4540,Age 4-7: 0.4003,Age 8-14: 0.1207,Age 15-24: 0.0126,Age 25-37: 0.0084,Age 38-47: 0.0004,Age 48-59: 0.0007,Age 60-100: 0.0028","Neutral: 0.2636,Happy: 0.1610,Sad: 0.0022,Surprised: 0.0124,Fear: 0.0005,Disgust: 0.0018,Angry: 0.0055,Contempt: 0.5531","['Age 0-3', 'Age 4-7', 'Age 8-14']",0.053700000000000025,"['Contempt', 'Neutral', 'Happy']",0.28950000000000004
5751fe7b-6495-40f3-a4c8-38ac69476ede,Male,Age 8-14,Neutral,"0.8920,0.1080","Age 0-3: 0.0210,Age 4-7: 0.3171,Age 8-14: 0.4041,Age 15-24: 0.2041,Age 25-37: 0.0373,Age 38-47: 0.0048,Age 48-59: 0.0065,Age 60-100: 0.0052","Neutral: 0.9034,Happy: 0.0524,Sad: 0.0009,Surprised: 0.0079,Fear: 0.0000,Disgust: 0.0002,Angry: 0.0030,Contempt: 0.0320","['Age 8-14', 'Age 4-7', 'Age 15-24']",0.08700000000000002,"['Neutral', 'Happy', 'Contempt']",0.851
57d5f6f1-3474-4ff2-a543-0cf99616cc55,Female,Age 8-14,Angry,"0.0009,0.9991","Age 0-3: 0.0000,Age 4-7: 0.0028,Age 8-14: 0.9972,Age 15-24: 0.0000,Age 25-37: 0.0000,Age 38-47: 0.0000,Age 48-59: 0.0000,Age 60-100: 0.0000","Neutral: 0.0669,Happy: 0.3254,Sad: 0.0010,Surprised: 0.1543,Fear: 0.0000,Disgust: 0.0014,Angry: 0.4384,Contempt: 0.0126","['Age 8-14', 'Age 4-7', 'Age 60-100']",0.9944,"['Angry', 'Happy', 'Surprised']",0.11299999999999999
592f98cd-48cd-48cb-b175-9ee05addee8c,Female,Age 4-7,Contempt,"0.0053,0.9947","Age 0-3: 0.0080,Age 4-7: 0.6148,Age 8-14: 0.3603,Age 15-24: 0.0161,Age 25-37: 0.0007,Age 38-47: 0.0000,Age 48-59: 0.0000,Age 60-100: 0.0001","Neutral: 0.1413,Happy: 0.0423,Sad: 0.0019,Surprised: 0.0046,Fear: 0.0031,Disgust: 0.0070,Angry: 0.0026,Contempt: 0.7972","['Age 4-7', 'Age 8-14', 'Age 15-24']",0.2545,"['Contempt', 'Neutral', 'Happy']",0.6559
5a03b42e-7e25-40d4-bc2e-8d2fa42d4bc7,Female,Age 8-14,Neutral,"0.0345,0.9655","Age 0-3: 0.0000,Age 4-7: 0.1093,Age 8-14: 0.8894,Age 15-24: 0.0013,Age 25-37: 0.0000,Age 38-47: 0.0000,Age 48-59: 0.0000,Age 60-100: 0.0000","Neutral: 0.9033,Happy: 0.0019,Sad: 0.0113,Surprised: 0.0006,Fear: 0.0000,Disgust: 0.0005,Angry: 0.0382,Contempt: 0.0442","['Age 8-14', 'Age 4-7', 'Age 15-24']",0.7801,"['Neutral', 'Contempt', 'Angry']",0.8591
5a969537-f3a7-4d13-a1d5-c03f0123d37b,Male,Age 4-7,Neutral,"1.0000,0.0000","Age 0-3: 0.0055,Age 4-7: 0.6825,Age 8-14: 0.3042,Age 15-24: 0.0078,Age 25-37: 0.0000,Age 38-47: 0.0000,Age 48-59: 0.0000,Age 60-100: 0.0000","Neutral: 0.9481,Happy: 0.0330,Sad: 0.0000,Surprised: 0.0012,Fear: 0.0000,Disgust: 0.0000,Angry: 0.0007,Contempt: 0.0170","['Age 4-7', 'Age 8-14', 'Age 15-24']",0.37829999999999997,"['Neutral', 'Happy', 'Contempt']",0.9151
5ab58d73-c212-45ac-81fc-bba1fac50945,Male,Age 4-7,Contempt,"0.9912,0.0088","Age 0-3: 0.0010,Age 4-7: 0.7263,Age 8-14: 0.2619,Age 15-24: 0.0105,Age 25-37: 0.0003,Age 38-47: 0.0000,Age 48-59: 0.0000,Age 60-100: 0.0001","Neutral: 0.1662,Happy: 0.0179,Sad: 0.0009,Surprised: 0.0016,Fear: 0.0001,Disgust: 0.0044,Angry: 0.0256,Contempt: 0.7833","['Age 4-7', 'Age 8-14', 'Age 15-24']",0.4643999999999999,"['Contempt', 'Neutral', 'Angry']",0.6171
5bde535f-a7a5-46de-ad23-617b924becd6,Male,Age 4-7,Neutral,"0.9415,0.0585","Age 0-3: 0.0226,Age 4-7: 0.7598,Age 8-14: 0.1999,Age 15-24: 0.0142,Age 25-37: 0.0007,Age 38-47: 0.0001,Age 48-59: 0.0005,Age 60-100: 0.0022","Neutral: 0.8234,Happy: 0.0412,Sad: 0.0104,Surprised: 0.0057,Fear: 0.0012,Disgust: 0.0037,Angry: 0.0072,Contempt: 0.1072","['Age 4-7', 'Age 8-14', 'Age 0-3']",0.5599000000000001,"['Neutral', 'Contempt', 'Happy']",0.7162000000000001
6032af62-2a97-4ff6-8fdd-4a59faf0d56a,Male,Age 4-7,Neutral,"0.9669,0.0331","Age 0-3: 0.0045,Age 4-7: 0.7316,Age 8-14: 0.2618,Age 15-24: 0.0020,Age 25-37: 0.0000,Age 38-47: 0.0000,Age 48-59: 0.0000,Age 60-100: 0.0000","Neutral: 0.8512,Happy: 0.0885,Sad: 0.0056,Surprised: 0.0461,Fear: 0.0005,Disgust: 0.0010,Angry: 0.0020,Contempt: 0.0052","['Age 4-7', 'Age 8-14', 'Age 0-3']",0.46980000000000005,"['Neutral', 'Happy', 'Surprised']",0.7626999999999999
604405b7-7ec4-4911-9dc5-1511897f444c,Male,Age 0-3,Happy,"0.9418,0.0582","Age 0-3: 0.7412,Age 4-7: 0.1976,Age 8-14: 0.0518,Age 15-24: 0.0046,Age 25-37: 0.0034,Age 38-47: 0.0001,Age 48-59: 0.0001,Age 60-100: 0.0011","Neutral: 0.1133,Happy: 0.8055,Sad: 0.0005,Surprised: 0.0655,Fear: 0.0000,Disgust: 0.0001,Angry: 0.0011,Contempt: 0.0139","['Age 0-3', 'Age 4-7', 'Age 8-14']",0.5436,"['Happy', 'Neutral', 'Surprised']",0.6922
64e7e9bf-f98a-4390-974a-7d752883cf81,Male,Age 8-14,Angry,"0.9963,0.0037","Age 0-3: 0.0000,Age 4-7: 0.1245,Age 8-14: 0.8740,Age 15-24: 0.0015,Age 25-37: 0.0000,Age 38-47: 0.0000,Age 48-59: 0.0000,Age 60-100: 0.0000","Neutral: 0.0001,Happy: 0.0000,Sad: 0.0000,Surprised: 0.0000,Fear: 0.0000,Disgust: 0.0000,Angry: 0.9999,Contempt: 0.0000","['Age 8-14', 'Age 4-7', 'Age 15-24']",0.7495,"['Angry', 'Neutral', 'Surprised']",0.9998
679a96fd-01a7-4212-87ca-2566f58ee4ac,Male,Age 4-7,Neutral,"0.9853,0.0147","Age 0-3: 0.0702,Age 4-7: 0.9015,Age 8-14: 0.0283,Age 15-24: 0.0000,Age 25-37: 0.0000,Age 38-47: 0.0000,Age 48-59: 0.0000,Age 60-100: 0.0000","Neutral: 0.8943,Happy: 0.0618,Sad: 0.0006,Surprised: 0.0013,Fear: 0.0000,Disgust: 0.0003,Angry: 0.0009,Contempt: 0.0408","['Age 4-7', 'Age 0-3', 'Age 8-14']",0.8312999999999999,"['Neutral', 'Happy', 'Contempt']",0.8325
695f9cba-9ecd-4d56-8e17-69e996f3ba5a,Female,Age 8-14,Neutral,"0.0157,0.9843","Age 0-3: 0.0000,Age 4-7: 0.0244,Age 8-14: 0.9161,Age 15-24: 0.0523,Age 25-37: 0.0072,Age 38-47: 0.0000,Age 48-59: 0.0000,Age 60-100: 0.0000","Neutral: 0.9686,Happy: 0.0044,Sad: 0.0069,Surprised: 0.0019,Fear: 0.0002,Disgust: 0.0005,Angry: 0.0022,Contempt: 0.0153","['Age 8-14', 'Age 15-24', 'Age 4-7']",0.8638,"['Neutral', 'Contempt', 'Sad']",0.9533
69b93631-2ff8-432e-813e-bcef22efafdd,Male,Age 8-14,Neutral,"0.9379,0.0621","Age 0-3: 0.0001,Age 4-7: 0.1762,Age 8-14: 0.7675,Age 15-24: 0.0532,Age 25-37: 0.0031,Age 38-47: 0.0000,Age 48-59: 0.0000,Age 60-100: 0.0000","Neutral: 0.7263,Happy: 0.0052,Sad: 0.2205,Surprised: 0.0079,Fear: 0.0021,Disgust: 0.0017,Angry: 0.0097,Contempt: 0.0265","['Age 8-14', 'Age 4-7', 'Age 15-24']",0.5912999999999999,"['Neutral', 'Sad', 'Contempt']",0.5057999999999999
6ab11691-ed52-4171-ab5e-9b3b8354c1f8,Male,Age 4-7,Neutral,"0.9842,0.0158","Age 0-3: 0.1462,Age 4-7: 0.6017,Age 8-14: 0.2198,Age 15-24: 0.0195,Age 25-37: 0.0092,Age 38-47: 0.0010,Age 48-59: 0.0004,Age 60-100: 0.0022","Neutral: 0.6029,Happy: 0.1734,Sad: 0.0032,Surprised: 0.0141,Fear: 0.0007,Disgust: 0.0019,Angry: 0.0051,Contempt: 0.1986","['Age 4-7', 'Age 8-14', 'Age 0-3']",0.3819,"['Neutral', 'Contempt', 'Happy']",0.4043
6b40d46c-1d41-4533-bda3-1fa3800d9d6b,Male,Age 8-14,Neutral,"0.9912,0.0088","Age 0-3: 0.0002,Age 4-7: 0.2666,Age 8-14: 0.6625,Age 15-24: 0.0599,Age 25-37: 0.0105,Age 38-47: 0.0002,Age 48-59: 0.0000,Age 60-100: 0.0001","Neutral: 0.9098,Happy: 0.0552,Sad: 0.0041,Surprised: 0.0195,Fear: 0.0001,Disgust: 0.0004,Angry: 0.0046,Contempt: 0.0064","['Age 8-14', 'Age 4-7', 'Age 15-24']",0.3959,"['Neutral', 'Happy', 'Surprised']",0.8546
6ba71ad0-b99e-472d-bfb5-d00fbe3ff1b9,Male,Age 8-14,Neutral,"0.9992,0.0008","Age 0-3: 0.0000,Age 4-7: 0.0137,Age 8-14: 0.9577,Age 15-24: 0.0284,Age 25-37: 0.0002,Age 38-47: 0.0000,Age 48-59: 0.0000,Age 60-100: 0.0000","Neutral: 0.9982,Happy: 0.0005,Sad: 0.0000,Surprised: 0.0008,Fear: 0.0000,Disgust: 0.0000,Angry: 0.0003,Contempt: 0.0001","['Age 8-14', 'Age 15-24', 'Age 4-7']",0.9293,"['Neutral', 'Surprised', 'Happy']",0.9974
6d0692aa-623b-4cc9-a9df-d1f4dd8cc13f,Female,Age 4-7,Contempt,"0.0596,0.9404","Age 0-3: 0.1264,Age 4-7: 0.4506,Age 8-14: 0.3125,Age 15-24: 0.0804,Age 25-37: 0.0221,Age 38-47: 0.0019,Age 48-59: 0.0019,Age 60-100: 0.0042","Neutral: 0.2102,Happy: 0.0258,Sad: 0.0103,Surprised: 0.0032,Fear: 0.0022,Disgust: 0.0059,Angry: 0.0068,Contempt: 0.7357","['Age 4-7', 'Age 8-14', 'Age 0-3']",0.1381,"['Contempt', 'Neutral', 'Happy']",0.5255000000000001
6db84b8d-b9e4-48c7-95d6-0b9bf355a523,Male,Age 4-7,Happy,"0.9894,0.0106","Age 0-3: 0.0045,Age 4-7: 0.6186,Age 8-14: 0.3638,Age 15-24: 0.0124,Age 25-37: 0.0005,Age 38-47: 0.0000,Age 48-59: 0.0000,Age 60-100: 0.0001","Neutral: 0.0110,Happy: 0.9791,Sad: 0.0000,Surprised: 0.0012,Fear: 0.0000,Disgust: 0.0001,Angry: 0.0004,Contempt: 0.0083","['Age 4-7', 'Age 8-14', 'Age 15-24']",0.2548,"['Happy', 'Neutral', 'Contempt']",0.9681
70372ef7-cc3f-4800-8195-5ed65245fd6f,Female,Age 8-14,Neutral,"0.1030,0.8970","Age 0-3: 0.0094,Age 4-7: 0.4332,Age 8-14: 0.4783,Age 15-24: 0.0690,Age 25-37: 0.0078,Age 38-47: 0.0004,Age 48-59: 0.0006,Age 60-100: 0.0013","Neutral: 0.4029,Happy: 0.0179,Sad: 0.0331,Surprised: 0.0132,Fear: 0.0075,Disgust: 0.0342,Angry: 0.1163,Contempt: 0.3748","['Age 8-14', 'Age 4-7', 'Age 15-24']",0.04510000000000003,"['Neutral', 'Contempt', 'Angry']",0.02809999999999996
7337762c-fc7a-4bc5-9e7a-7716824e95bd,Male,Age 4-7,Neutral,"0.7891,0.2109","Age 0-3: 0.0173,Age 4-7: 0.4726,Age 8-14: 0.4072,Age 15-24: 0.0921,Age 25-37: 0.0082,Age 38-47: 0.0005,Age 48-59: 0.0007,Age 60-100: 0.0014","Neutral: 0.8301,Happy: 0.0319,Sad: 0.0089,Surprised: 0.0211,Fear: 0.0047,Disgust: 0.0042,Angry: 0.0128,Contempt: 0.0863","['Age 4-7', 'Age 8-14', 'Age 15-24']",0.06540000000000001,"['Neutral', 'Contempt', 'Happy']",0.7437999999999999
735175ea-9086-4798-9bc2-31ed74e48d9b,Male,Age 4-7,Surprised,"0.9852,0.0148","Age 0-3: 0.0341,Age 4-7: 0.5943,Age 8-14: 0.3363,Age 15-24: 0.0257,Age 25-37: 0.0080,Age 38-47: 0.0002,Age 48-59: 0.0002,Age 60-100: 0.0010","Neutral: 0.0005,Happy: 0.0001,Sad: 0.0000,Surprised: 0.9993,Fear: 0.0001,Disgust: 0.0000,Angry: 0.0000,Contempt: 0.0000","['Age 4-7', 'Age 8-14', 'Age 0-3']",0.25800000000000006,"['Surprised', 'Neutral', 'Happy']",0.9988
76727e61-720f-4c8b-8c72-c3f2f4248282,Male,Age 4-7,Happy,"0.7301,0.2699","Age 0-3: 0.1567,Age 4-7: 0.3385,Age 8-14: 0.2593,Age 15-24: 0.1130,Age 25-37: 0.0884,Age 38-47: 0.0153,Age 48-59: 0.0118,Age 60-100: 0.0171","Neutral: 0.1876,Happy: 0.5950,Sad: 0.0021,Surprised: 0.0505,Fear: 0.0011,Disgust: 0.0059,Angry: 0.0100,Contempt: 0.1478","['Age 4-7', 'Age 8-14', 'Age 0-3']",0.07920000000000005,"['Happy', 'Neutral', 'Contempt']",0.4074
7791038f-9180-46d8-9329-cab8da32f908,Male,Age 4-7,Neutral,"0.5462,0.4538","Age 0-3: 0.1011,Age 4-7: 0.6540,Age 8-14: 0.2097,Age 15-24: 0.0247,Age 25-37: 0.0056,Age 38-47: 0.0006,Age 48-59: 0.0009,Age 60-100: 0.0034","Neutral: 0.4553,Happy: 0.0486,Sad: 0.0592,Surprised: 0.0237,Fear: 0.0404,Disgust: 0.0164,Angry: 0.0143,Contempt: 0.3421","['Age 4-7', 'Age 8-14', 'Age 0-3']",0.44430000000000003,"['Neutral', 'Contempt', 'Sad']",0.11319999999999997
799d3787-1f13-4172-a3af-16677b5ad50f,Male,Age 8-14,Contempt,"0.9839,0.0161","Age 0-3: 0.0000,Age 4-7: 0.0956,Age 8-14: 0.6720,Age 15-24: 0.2250,Age 25-37: 0.0057,Age 38-47: 0.0013,Age 48-59: 0.0003,Age 60-100: 0.0001","Neutral: 0.4483,Happy: 0.0326,Sad: 0.0092,Surprised: 0.0030,Fear: 0.0014,Disgust: 0.0060,Angry: 0.0088,Contempt: 0.4907","['Age 8-14', 'Age 15-24', 'Age 4-7']",0.44700000000000006,"['Contempt', 'Neutral', 'Happy']",0.04240000000000005
79a5b516-9964-4a31-aec2-216689a3bce4,Male,Age 4-7,Neutral,"0.7762,0.2238","Age 0-3: 0.0291,Age 4-7: 0.5680,Age 8-14: 0.3365,Age 15-24: 0.0449,Age 25-37: 0.0148,Age 38-47: 0.0017,Age 48-59: 0.0017,Age 60-100: 0.0034","Neutral: 0.5342,Happy: 0.1237,Sad: 0.0235,Surprised: 0.0487,Fear: 0.0131,Disgust: 0.0083,Angry: 0.0156,Contempt: 0.2329","['Age 4-7', 'Age 8-14', 'Age 15-24']",0.23149999999999993,"['Neutral', 'Contempt', 'Happy']",0.3013
79c38932-e943-4879-9ab9-0f17ed28e1b0,Female,Age 15-24,Neutral,"0.0002,0.9998","Age 0-3: 0.0000,Age 4-7: 0.0474,Age 8-14: 0.3686,Age 15-24: 0.5815,Age 25-37: 0.0024,Age 38-47: 0.0000,Age 48-59: 0.0000,Age 60-100: 0.0000","Neutral: 0.3404,Happy: 0.1697,Sad: 0.0010,Surprised: 0.0637,Fear: 0.0797,Disgust: 0.0521,Angry: 0.0023,Contempt: 0.2912","['Age 15-24', 'Age 8-14', 'Age 4-7']",0.21290000000000003,"['Neutral', 'Contempt', 'Happy']",0.049199999999999966
