Image Name,Gender,Age,Emotion,Gender Prob,Age Prob,Emotion Prob,Top 3 Age,Conf,Top 3 Emotion,Conf
28380810-3485186E7D7E_1_20240117_173623,Male,Age 48-59,Angry,"0.9977,0.0023","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0002,Age 38-47: 0.0047,Age 48-59: 0.5460,Age 60-100: 0.4491","Neutral: 0.1881,Happy: 0.0413,Sad: 0.2376,Surprised: 0.0045,Fear: 0.0006,Disgust: 0.0123,Angry: 0.3534,Contempt: 0.1622","['Age 48-59', 'Age 60-100', 'Age 38-47']",0.09690000000000004,"['Angry', 'Sad', 'Neutral']",0.11579999999999999
29511eee-3485186E7D7E_1_20240117_173717,Male,Age 48-59,Angry,"0.9929,0.0071","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0000,Age 38-47: 0.0001,Age 48-59: 0.7030,Age 60-100: 0.2969","Neutral: 0.3066,Happy: 0.0592,Sad: 0.0172,Surprised: 0.0169,Fear: 0.0009,Disgust: 0.0101,Angry: 0.4929,Contempt: 0.0962","['Age 48-59', 'Age 60-100', 'Age 38-47']",0.40609999999999996,"['Angry', 'Neutral', 'Contempt']",0.18630000000000002
2a442395-3485186E5006_1_20240120_162516,Female,Age 15-24,Neutral,"0.0398,0.9602","Age 0-3: 0.0003,Age 4-7: 0.0017,Age 8-14: 0.0341,Age 15-24: 0.5768,Age 25-37: 0.3443,Age 38-47: 0.0380,Age 48-59: 0.0032,Age 60-100: 0.0015","Neutral: 0.6250,Happy: 0.0913,Sad: 0.0364,Surprised: 0.0446,Fear: 0.0196,Disgust: 0.0824,Angry: 0.0133,Contempt: 0.0874","['Age 15-24', 'Age 25-37', 'Age 38-47']",0.23249999999999998,"['Neutral', 'Happy', 'Contempt']",0.5337
2d897127-3485186E5006_1_2024-01-24_161200112,Male,Age 60-100,Neutral,"0.9921,0.0079","Age 0-3: 0.0004,Age 4-7: 0.0007,Age 8-14: 0.0002,Age 15-24: 0.0006,Age 25-37: 0.0253,Age 38-47: 0.0712,Age 48-59: 0.0664,Age 60-100: 0.8352","Neutral: 0.9493,Happy: 0.0021,Sad: 0.0334,Surprised: 0.0043,Fear: 0.0003,Disgust: 0.0004,Angry: 0.0054,Contempt: 0.0047","['Age 60-100', 'Age 38-47', 'Age 48-59']",0.764,"['Neutral', 'Sad', 'Angry']",0.9159
2fe8926b-3485186E5006_1_20240117_145125,Male,Age 25-37,Neutral,"0.9998,0.0002","Age 0-3: 0.0001,Age 4-7: 0.0001,Age 8-14: 0.0006,Age 15-24: 0.0121,Age 25-37: 0.5530,Age 38-47: 0.3449,Age 48-59: 0.0850,Age 60-100: 0.0044","Neutral: 0.9377,Happy: 0.0064,Sad: 0.0209,Surprised: 0.0125,Fear: 0.0027,Disgust: 0.0048,Angry: 0.0060,Contempt: 0.0090","['Age 25-37', 'Age 38-47', 'Age 48-59']",0.20810000000000006,"['Neutral', 'Sad', 'Surprised']",0.9168
304fe939-3485186E5006_1_20240113_164430,Female,Age 38-47,Neutral,"0.4160,0.5840","Age 0-3: 0.0027,Age 4-7: 0.0041,Age 8-14: 0.0089,Age 15-24: 0.0610,Age 25-37: 0.3082,Age 38-47: 0.3491,Age 48-59: 0.2016,Age 60-100: 0.0644","Neutral: 0.9484,Happy: 0.0055,Sad: 0.0132,Surprised: 0.0045,Fear: 0.0009,Disgust: 0.0056,Angry: 0.0133,Contempt: 0.0087","['Age 38-47', 'Age 25-37', 'Age 48-59']",0.04090000000000005,"['Neutral', 'Angry', 'Sad']",0.9351
33f5b586-3485189BE312_1_20240114_173952,Male,Age 48-59,Neutral,"0.9411,0.0589","Age 0-3: 0.0011,Age 4-7: 0.0009,Age 8-14: 0.0008,Age 15-24: 0.0058,Age 25-37: 0.1523,Age 38-47: 0.0883,Age 48-59: 0.6029,Age 60-100: 0.1480","Neutral: 0.8423,Happy: 0.0278,Sad: 0.0373,Surprised: 0.0246,Fear: 0.0077,Disgust: 0.0106,Angry: 0.0092,Contempt: 0.0405","['Age 48-59', 'Age 25-37', 'Age 60-100']",0.4506,"['Neutral', 'Contempt', 'Sad']",0.8018000000000001
34588109-3485186E7D7E_1_20240117_173501,Male,Age 48-59,Neutral,"1.0000,0.0000","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0001,Age 38-47: 0.1719,Age 48-59: 0.8199,Age 60-100: 0.0081","Neutral: 0.9300,Happy: 0.0077,Sad: 0.0072,Surprised: 0.0011,Fear: 0.0000,Disgust: 0.0004,Angry: 0.0409,Contempt: 0.0126","['Age 48-59', 'Age 38-47', 'Age 60-100']",0.6479999999999999,"['Neutral', 'Angry', 'Contempt']",0.8891
3567c69d-3485186E5006_1_20240113_130533,Male,Age 48-59,Neutral,"0.9553,0.0447","Age 0-3: 0.0006,Age 4-7: 0.0003,Age 8-14: 0.0004,Age 15-24: 0.0091,Age 25-37: 0.0866,Age 38-47: 0.3706,Age 48-59: 0.4346,Age 60-100: 0.0978","Neutral: 0.7559,Happy: 0.0248,Sad: 0.0984,Surprised: 0.0056,Fear: 0.0016,Disgust: 0.0125,Angry: 0.0194,Contempt: 0.0818","['Age 48-59', 'Age 38-47', 'Age 60-100']",0.064,"['Neutral', 'Sad', 'Contempt']",0.6575
3640ae20-348518ACC516_1_20240121_160327,Male,Age 25-37,Neutral,"1.0000,0.0000","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0130,Age 25-37: 0.8777,Age 38-47: 0.1090,Age 48-59: 0.0001,Age 60-100: 0.0000","Neutral: 0.7932,Happy: 0.0002,Sad: 0.0122,Surprised: 0.0031,Fear: 0.1789,Disgust: 0.0082,Angry: 0.0014,Contempt: 0.0028","['Age 25-37', 'Age 38-47', 'Age 15-24']",0.7687,"['Neutral', 'Fear', 'Sad']",0.6143000000000001
36a9411e-348518ACC516_1_20240121_154601,Male,Age 48-59,Neutral,"0.9999,0.0001","Age 0-3: 0.0001,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0009,Age 25-37: 0.0973,Age 38-47: 0.0435,Age 48-59: 0.8250,Age 60-100: 0.0332","Neutral: 0.5159,Happy: 0.2498,Sad: 0.0054,Surprised: 0.0129,Fear: 0.0002,Disgust: 0.0186,Angry: 0.0051,Contempt: 0.1920","['Age 48-59', 'Age 25-37', 'Age 38-47']",0.7277,"['Neutral', 'Happy', 'Contempt']",0.2661
3748a872-3485186E5006_1_2024-01-24_162129775,Male,Age 60-100,Angry,"0.9984,0.0016","Age 0-3: 0.0002,Age 4-7: 0.0002,Age 8-14: 0.0001,Age 15-24: 0.0002,Age 25-37: 0.1405,Age 38-47: 0.2870,Age 48-59: 0.2708,Age 60-100: 0.3011","Neutral: 0.0065,Happy: 0.0045,Sad: 0.0012,Surprised: 0.0003,Fear: 0.0000,Disgust: 0.0095,Angry: 0.9771,Contempt: 0.0008","['Age 60-100', 'Age 38-47', 'Age 48-59']",0.014100000000000001,"['Angry', 'Disgust', 'Neutral']",0.9676
37a569cb-3485189BE312_1_20240117_132435,Female,Age 48-59,Sad,"0.0004,0.9996","Age 0-3: 0.0002,Age 4-7: 0.0001,Age 8-14: 0.0003,Age 15-24: 0.0071,Age 25-37: 0.3412,Age 38-47: 0.2155,Age 48-59: 0.4088,Age 60-100: 0.0268","Neutral: 0.3997,Happy: 0.0280,Sad: 0.4465,Surprised: 0.0069,Fear: 0.0107,Disgust: 0.0295,Angry: 0.0532,Contempt: 0.0256","['Age 48-59', 'Age 25-37', 'Age 38-47']",0.0676,"['Sad', 'Neutral', 'Angry']",0.04680000000000001
380f33e5-3485186E7D7E_1_20240120_162635,Female,Age 25-37,Happy,"0.0000,1.0000","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0001,Age 15-24: 0.0479,Age 25-37: 0.9175,Age 38-47: 0.0171,Age 48-59: 0.0174,Age 60-100: 0.0000","Neutral: 0.1801,Happy: 0.7423,Sad: 0.0011,Surprised: 0.0038,Fear: 0.0000,Disgust: 0.0036,Angry: 0.0034,Contempt: 0.0656","['Age 25-37', 'Age 15-24', 'Age 48-59']",0.8695999999999999,"['Happy', 'Neutral', 'Contempt']",0.5621999999999999
39a43ee7-348518ACC37E_1_20240122_152426,Male,Age 25-37,Neutral,"0.9963,0.0037","Age 0-3: 0.0001,Age 4-7: 0.0021,Age 8-14: 0.0339,Age 15-24: 0.0569,Age 25-37: 0.8876,Age 38-47: 0.0173,Age 48-59: 0.0006,Age 60-100: 0.0016","Neutral: 0.9930,Happy: 0.0019,Sad: 0.0009,Surprised: 0.0031,Fear: 0.0000,Disgust: 0.0000,Angry: 0.0010,Contempt: 0.0001","['Age 25-37', 'Age 15-24', 'Age 8-14']",0.8307,"['Neutral', 'Surprised', 'Happy']",0.9899
3a0157fe-348518ACC526_1_20240120_123059,Female,Age 60-100,Neutral,"0.1335,0.8665","Age 0-3: 0.0001,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0544,Age 38-47: 0.0959,Age 48-59: 0.3698,Age 60-100: 0.4798","Neutral: 0.9008,Happy: 0.0076,Sad: 0.0389,Surprised: 0.0032,Fear: 0.0008,Disgust: 0.0121,Angry: 0.0139,Contempt: 0.0227","['Age 60-100', 'Age 48-59', 'Age 38-47']",0.10999999999999999,"['Neutral', 'Sad', 'Contempt']",0.8619
3b2a784e-348518ACC516_1_20240121_120446,Female,Age 25-37,Neutral,"0.0002,0.9998","Age 0-3: 0.0000,Age 4-7: 0.0003,Age 8-14: 0.0037,Age 15-24: 0.0058,Age 25-37: 0.7823,Age 38-47: 0.2019,Age 48-59: 0.0039,Age 60-100: 0.0021","Neutral: 0.5259,Happy: 0.1702,Sad: 0.0521,Surprised: 0.1475,Fear: 0.0237,Disgust: 0.0148,Angry: 0.0081,Contempt: 0.0577","['Age 25-37', 'Age 38-47', 'Age 15-24']",0.5804,"['Neutral', 'Happy', 'Surprised']",0.3557
3c3f981f-3485186E5006_1_2024-01-17_173312895,Male,Age 38-47,Neutral,"1.0000,0.0000","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0008,Age 38-47: 0.9947,Age 48-59: 0.0032,Age 60-100: 0.0014","Neutral: 0.9908,Happy: 0.0031,Sad: 0.0004,Surprised: 0.0001,Fear: 0.0000,Disgust: 0.0000,Angry: 0.0019,Contempt: 0.0035","['Age 38-47', 'Age 48-59', 'Age 60-100']",0.9915,"['Neutral', 'Contempt', 'Happy']",0.9873000000000001
3c7a8da1-3485186E5006_1_2024-01-17_172707306,Male,Age 60-100,Neutral,"0.9999,0.0001","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0000,Age 38-47: 0.0002,Age 48-59: 0.0101,Age 60-100: 0.9897","Neutral: 0.8970,Happy: 0.0028,Sad: 0.0840,Surprised: 0.0066,Fear: 0.0011,Disgust: 0.0003,Angry: 0.0027,Contempt: 0.0055","['Age 60-100', 'Age 48-59', 'Age 38-47']",0.9796,"['Neutral', 'Sad', 'Surprised']",0.8130000000000001
3d10acda-3485186E7D7E_1_20240121_095045,Male,Age 60-100,Neutral,"0.9968,0.0032","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0001,Age 38-47: 0.0079,Age 48-59: 0.1496,Age 60-100: 0.8424","Neutral: 0.8197,Happy: 0.0244,Sad: 0.1174,Surprised: 0.0083,Fear: 0.0012,Disgust: 0.0043,Angry: 0.0046,Contempt: 0.0202","['Age 60-100', 'Age 48-59', 'Age 38-47']",0.6928000000000001,"['Neutral', 'Sad', 'Happy']",0.7022999999999999
3d3acf7c-3485186E7D7E_1_2024-01-24_161425505,Male,Age 60-100,Neutral,"0.9976,0.0024","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0000,Age 38-47: 0.0000,Age 48-59: 0.2966,Age 60-100: 0.7034","Neutral: 0.7488,Happy: 0.0017,Sad: 0.2181,Surprised: 0.0011,Fear: 0.0002,Disgust: 0.0003,Angry: 0.0060,Contempt: 0.0239","['Age 60-100', 'Age 48-59', 'Age 8-14']",0.40680000000000005,"['Neutral', 'Sad', 'Contempt']",0.5307000000000001
3f373093-3485186E5006_1_20240117_172555,Male,Age 48-59,Neutral,"1.0000,0.0000","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0003,Age 38-47: 0.0048,Age 48-59: 0.6047,Age 60-100: 0.3903","Neutral: 0.9545,Happy: 0.0087,Sad: 0.0080,Surprised: 0.0075,Fear: 0.0008,Disgust: 0.0027,Angry: 0.0026,Contempt: 0.0152","['Age 48-59', 'Age 60-100', 'Age 38-47']",0.21440000000000003,"['Neutral', 'Contempt', 'Happy']",0.9393
412707dd-3485186E5006_1_20240121_160311,Male,Age 25-37,Neutral,"0.6371,0.3629","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0006,Age 25-37: 0.6791,Age 38-47: 0.3200,Age 48-59: 0.0003,Age 60-100: 0.0000","Neutral: 0.8844,Happy: 0.0122,Sad: 0.0081,Surprised: 0.0101,Fear: 0.0013,Disgust: 0.0077,Angry: 0.0244,Contempt: 0.0519","['Age 25-37', 'Age 38-47', 'Age 15-24']",0.35910000000000003,"['Neutral', 'Contempt', 'Angry']",0.8325
4267296c-3485186E5006_1_2024-01-21_190520881,Female,Age 38-47,Fear,"0.0003,0.9997","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0002,Age 25-37: 0.1965,Age 38-47: 0.7908,Age 48-59: 0.0111,Age 60-100: 0.0014","Neutral: 0.2834,Happy: 0.0041,Sad: 0.0144,Surprised: 0.0737,Fear: 0.5281,Disgust: 0.0066,Angry: 0.0071,Contempt: 0.0824","['Age 38-47', 'Age 25-37', 'Age 48-59']",0.5942999999999999,"['Fear', 'Neutral', 'Contempt']",0.24470000000000003
42dd6172-348518ACC512_1_20240114_173808,Male,Age 38-47,Neutral,"0.9771,0.0229","Age 0-3: 0.0002,Age 4-7: 0.0002,Age 8-14: 0.0002,Age 15-24: 0.0019,Age 25-37: 0.0811,Age 38-47: 0.4942,Age 48-59: 0.3426,Age 60-100: 0.0798","Neutral: 0.7314,Happy: 0.0642,Sad: 0.0634,Surprised: 0.0254,Fear: 0.0035,Disgust: 0.0234,Angry: 0.0210,Contempt: 0.0677","['Age 38-47', 'Age 48-59', 'Age 25-37']",0.15159999999999996,"['Neutral', 'Contempt', 'Happy']",0.6637000000000001
432f33be-3485186E5006_1_2024-01-24_161902179,Male,Age 48-59,Neutral,"0.9779,0.0221","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0001,Age 25-37: 0.0084,Age 38-47: 0.0678,Age 48-59: 0.8451,Age 60-100: 0.0786","Neutral: 0.8419,Happy: 0.0609,Sad: 0.0479,Surprised: 0.0069,Fear: 0.0003,Disgust: 0.0052,Angry: 0.0170,Contempt: 0.0199","['Age 48-59', 'Age 60-100', 'Age 38-47']",0.7665,"['Neutral', 'Happy', 'Sad']",0.781
43de2dd2-3485186E7D7E_1_2024-01-11_175714236,Male,Age 48-59,Sad,"0.8071,0.1929","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0001,Age 25-37: 0.0173,Age 38-47: 0.1035,Age 48-59: 0.8152,Age 60-100: 0.0639","Neutral: 0.0420,Happy: 0.0004,Sad: 0.9488,Surprised: 0.0006,Fear: 0.0015,Disgust: 0.0012,Angry: 0.0037,Contempt: 0.0019","['Age 48-59', 'Age 38-47', 'Age 60-100']",0.7117,"['Sad', 'Neutral', 'Angry']",0.9067999999999999
447468ad-3485186E5006_1_2024-01-21_150845031,Male,Age 38-47,Neutral,"0.6749,0.3251","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0005,Age 25-37: 0.0339,Age 38-47: 0.8550,Age 48-59: 0.1048,Age 60-100: 0.0057","Neutral: 0.9344,Happy: 0.0082,Sad: 0.0112,Surprised: 0.0058,Fear: 0.0005,Disgust: 0.0014,Angry: 0.0071,Contempt: 0.0315","['Age 38-47', 'Age 48-59', 'Age 25-37']",0.7502,"['Neutral', 'Contempt', 'Sad']",0.9029
44bbee72-3485186E2E32_1_20240113_130315,Male,Age 60-100,Neutral,"0.9997,0.0003","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0007,Age 38-47: 0.0004,Age 48-59: 0.0619,Age 60-100: 0.9370","Neutral: 0.8105,Happy: 0.0141,Sad: 0.0763,Surprised: 0.0078,Fear: 0.0028,Disgust: 0.0621,Angry: 0.0114,Contempt: 0.0149","['Age 60-100', 'Age 48-59', 'Age 25-37']",0.8751000000000001,"['Neutral', 'Sad', 'Disgust']",0.7342
44eb2241-3485186E5006_1_2024-01-24_160944997,Male,Age 38-47,Neutral,"0.9999,0.0001","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0001,Age 15-24: 0.0533,Age 25-37: 0.1493,Age 38-47: 0.4723,Age 48-59: 0.3203,Age 60-100: 0.0046","Neutral: 0.6706,Happy: 0.0014,Sad: 0.0244,Surprised: 0.0010,Fear: 0.0000,Disgust: 0.0005,Angry: 0.2871,Contempt: 0.0149","['Age 38-47', 'Age 48-59', 'Age 25-37']",0.15200000000000002,"['Neutral', 'Angry', 'Sad']",0.38349999999999995
457f22b3-3485186E5006_1_2024-01-21_120458204,Male,Age 48-59,Neutral,"0.9457,0.0543","Age 0-3: 0.0016,Age 4-7: 0.0008,Age 8-14: 0.0021,Age 15-24: 0.0428,Age 25-37: 0.3049,Age 38-47: 0.0706,Age 48-59: 0.5332,Age 60-100: 0.0440","Neutral: 0.4877,Happy: 0.1355,Sad: 0.0420,Surprised: 0.0159,Fear: 0.0006,Disgust: 0.0235,Angry: 0.0915,Contempt: 0.2032","['Age 48-59', 'Age 25-37', 'Age 38-47']",0.2283,"['Neutral', 'Contempt', 'Happy']",0.28450000000000003
45e541eb-3485186E5006_1_20240113_135008,Male,Age 25-37,Neutral,"0.9996,0.0004","Age 0-3: 0.0001,Age 4-7: 0.0003,Age 8-14: 0.0016,Age 15-24: 0.0073,Age 25-37: 0.6073,Age 38-47: 0.3585,Age 48-59: 0.0180,Age 60-100: 0.0071","Neutral: 0.5012,Happy: 0.0298,Sad: 0.1890,Surprised: 0.0198,Fear: 0.0509,Disgust: 0.0733,Angry: 0.0475,Contempt: 0.0886","['Age 25-37', 'Age 38-47', 'Age 48-59']",0.24879999999999997,"['Neutral', 'Sad', 'Contempt']",0.3122
4601787d-3485186E5006_1_2024-01-11_180154090,Male,Age 48-59,Neutral,"0.9671,0.0329","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0076,Age 38-47: 0.1276,Age 48-59: 0.8551,Age 60-100: 0.0096","Neutral: 0.9382,Happy: 0.0074,Sad: 0.0162,Surprised: 0.0040,Fear: 0.0010,Disgust: 0.0036,Angry: 0.0090,Contempt: 0.0206","['Age 48-59', 'Age 38-47', 'Age 60-100']",0.7275,"['Neutral', 'Contempt', 'Sad']",0.9176000000000001
460f4110-3485186E5006_1_20240117_172539,Male,Age 48-59,Neutral,"0.9988,0.0012","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0015,Age 38-47: 0.0128,Age 48-59: 0.5588,Age 60-100: 0.4269","Neutral: 0.6832,Happy: 0.0044,Sad: 0.2984,Surprised: 0.0017,Fear: 0.0005,Disgust: 0.0021,Angry: 0.0032,Contempt: 0.0066","['Age 48-59', 'Age 60-100', 'Age 38-47']",0.13189999999999996,"['Neutral', 'Sad', 'Contempt']",0.38480000000000003
47ca92cf-3485186E5006_1_20240113_165132,Male,Age 25-37,Neutral,"0.9818,0.0182","Age 0-3: 0.0001,Age 4-7: 0.0008,Age 8-14: 0.0138,Age 15-24: 0.0964,Age 25-37: 0.8426,Age 38-47: 0.0386,Age 48-59: 0.0067,Age 60-100: 0.0009","Neutral: 0.7824,Happy: 0.0128,Sad: 0.0928,Surprised: 0.0220,Fear: 0.0324,Disgust: 0.0196,Angry: 0.0202,Contempt: 0.0178","['Age 25-37', 'Age 15-24', 'Age 38-47']",0.7462,"['Neutral', 'Sad', 'Fear']",0.6896
48ee0302-3485186E5006_1_20240117_145543,Male,Age 60-100,Neutral,"0.9961,0.0039","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0004,Age 38-47: 0.0571,Age 48-59: 0.3911,Age 60-100: 0.5514","Neutral: 0.9798,Happy: 0.0021,Sad: 0.0078,Surprised: 0.0025,Fear: 0.0001,Disgust: 0.0015,Angry: 0.0025,Contempt: 0.0038","['Age 60-100', 'Age 48-59', 'Age 38-47']",0.1603,"['Neutral', 'Sad', 'Contempt']",0.972
4a53d1b7-3485189CFD9A_1_2024-01-24_152120626,Male,Age 48-59,Neutral,"0.9934,0.0066","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0005,Age 25-37: 0.0970,Age 38-47: 0.2313,Age 48-59: 0.6704,Age 60-100: 0.0008","Neutral: 0.8920,Happy: 0.0124,Sad: 0.0005,Surprised: 0.0102,Fear: 0.0004,Disgust: 0.0127,Angry: 0.0008,Contempt: 0.0712","['Age 48-59', 'Age 38-47', 'Age 25-37']",0.4391,"['Neutral', 'Contempt', 'Disgust']",0.8208
4b58230b-348518ACC512_1_20240114_173559,Male,Age 48-59,Neutral,"0.9883,0.0117","Age 0-3: 0.0008,Age 4-7: 0.0005,Age 8-14: 0.0006,Age 15-24: 0.0096,Age 25-37: 0.0987,Age 38-47: 0.0257,Age 48-59: 0.8137,Age 60-100: 0.0504","Neutral: 0.8894,Happy: 0.0075,Sad: 0.0352,Surprised: 0.0057,Fear: 0.0032,Disgust: 0.0049,Angry: 0.0139,Contempt: 0.0402","['Age 48-59', 'Age 25-37', 'Age 60-100']",0.715,"['Neutral', 'Contempt', 'Sad']",0.8492
4b99b6bf-3485186E5006_1_2024-01-20_162713191,Male,Age 48-59,Neutral,"0.9755,0.0245","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0001,Age 38-47: 0.0014,Age 48-59: 0.9346,Age 60-100: 0.0639","Neutral: 0.9905,Happy: 0.0009,Sad: 0.0062,Surprised: 0.0008,Fear: 0.0000,Disgust: 0.0002,Angry: 0.0008,Contempt: 0.0006","['Age 48-59', 'Age 60-100', 'Age 38-47']",0.8707,"['Neutral', 'Sad', 'Happy']",0.9843000000000001
4ba5e851-3485186E5006_1_2024-01-24_155852602,Male,Age 25-37,Neutral,"0.9965,0.0035","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0008,Age 25-37: 0.7228,Age 38-47: 0.2409,Age 48-59: 0.0324,Age 60-100: 0.0031","Neutral: 0.7497,Happy: 0.0068,Sad: 0.2320,Surprised: 0.0037,Fear: 0.0003,Disgust: 0.0012,Angry: 0.0029,Contempt: 0.0033","['Age 25-37', 'Age 38-47', 'Age 48-59']",0.4819,"['Neutral', 'Sad', 'Happy']",0.5177
4c566515-3485186E5006_1_2024-01-17_145425155,Male,Age 60-100,Neutral,"0.8641,0.1359","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0001,Age 38-47: 0.0020,Age 48-59: 0.0359,Age 60-100: 0.9620","Neutral: 0.7956,Happy: 0.0525,Sad: 0.0924,Surprised: 0.0076,Fear: 0.0005,Disgust: 0.0091,Angry: 0.0252,Contempt: 0.0170","['Age 60-100', 'Age 48-59', 'Age 38-47']",0.9260999999999999,"['Neutral', 'Sad', 'Happy']",0.7031999999999999
4fe810f7-348518A666CA_1_20240113_164043,Male,Age 38-47,Neutral,"0.9732,0.0268","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0004,Age 25-37: 0.0583,Age 38-47: 0.9272,Age 48-59: 0.0121,Age 60-100: 0.0019","Neutral: 0.9202,Happy: 0.0135,Sad: 0.0104,Surprised: 0.0028,Fear: 0.0001,Disgust: 0.0035,Angry: 0.0303,Contempt: 0.0192","['Age 38-47', 'Age 25-37', 'Age 48-59']",0.8689,"['Neutral', 'Angry', 'Contempt']",0.8899
51e320f4-348518ACC4EA_1_20240121_095013,Male,Age 25-37,Sad,"0.5312,0.4688","Age 0-3: 0.0005,Age 4-7: 0.0009,Age 8-14: 0.0079,Age 15-24: 0.1650,Age 25-37: 0.5197,Age 38-47: 0.2317,Age 48-59: 0.0667,Age 60-100: 0.0076","Neutral: 0.3296,Happy: 0.0862,Sad: 0.3504,Surprised: 0.0266,Fear: 0.0019,Disgust: 0.0176,Angry: 0.1420,Contempt: 0.0456","['Age 25-37', 'Age 38-47', 'Age 15-24']",0.28800000000000003,"['Sad', 'Neutral', 'Angry']",0.020799999999999985
538f9e63-3485186E2E32_1_20240120_162943,Male,Age 48-59,Neutral,"0.9046,0.0954","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0052,Age 38-47: 0.1179,Age 48-59: 0.7697,Age 60-100: 0.1071","Neutral: 0.8530,Happy: 0.0141,Sad: 0.0748,Surprised: 0.0107,Fear: 0.0056,Disgust: 0.0062,Angry: 0.0074,Contempt: 0.0282","['Age 48-59', 'Age 38-47', 'Age 60-100']",0.6518,"['Neutral', 'Sad', 'Contempt']",0.7782
54a523e7-3485186E5006_1_2024-01-11_180439991,Male,Age 48-59,Neutral,"0.9974,0.0026","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0023,Age 38-47: 0.0876,Age 48-59: 0.8844,Age 60-100: 0.0257","Neutral: 0.9161,Happy: 0.0060,Sad: 0.0336,Surprised: 0.0059,Fear: 0.0041,Disgust: 0.0062,Angry: 0.0078,Contempt: 0.0204","['Age 48-59', 'Age 38-47', 'Age 60-100']",0.7968,"['Neutral', 'Sad', 'Contempt']",0.8825000000000001
561ad5bc-348518ACC512_1_20240121_204427,Female,Age 38-47,Neutral,"0.0000,1.0000","Age 0-3: 0.0001,Age 4-7: 0.0009,Age 8-14: 0.0023,Age 15-24: 0.0011,Age 25-37: 0.4080,Age 38-47: 0.5398,Age 48-59: 0.0138,Age 60-100: 0.0341","Neutral: 0.6505,Happy: 0.0256,Sad: 0.0368,Surprised: 0.0826,Fear: 0.0112,Disgust: 0.1338,Angry: 0.0515,Contempt: 0.0080","['Age 38-47', 'Age 25-37', 'Age 60-100']",0.13179999999999997,"['Neutral', 'Disgust', 'Surprised']",0.5166999999999999
