Image Name,Gender,Age,Emotion,Gender Prob,Age Prob,Emotion Prob,Top 3 Age,Conf,Top 3 Emotion,Conf
28380810-3485186E7D7E_1_20240117_173623,Male,Age 60-100,Neutral,"0.7408,0.2592","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0000,Age 38-47: 0.0002,Age 48-59: 0.0054,Age 60-100: 0.9944","Neutral: 0.9122,Happy: 0.0165,Sad: 0.0110,Surprised: 0.0028,Fear: 0.0000,Disgust: 0.0082,Angry: 0.0430,Contempt: 0.0061","['Age 60-100', 'Age 48-59', 'Age 38-47']",0.989,"['Neutral', 'Angry', 'Happy']",0.8692
29511eee-3485186E7D7E_1_20240117_173717,Male,Age 60-100,Neutral,"0.9753,0.0247","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0000,Age 38-47: 0.0000,Age 48-59: 0.0002,Age 60-100: 0.9998","Neutral: 0.2926,Happy: 0.0693,Sad: 0.2494,Surprised: 0.0110,Fear: 0.0003,Disgust: 0.0975,Angry: 0.2183,Contempt: 0.0617","['Age 60-100', 'Age 48-59', 'Age 8-14']",0.9996,"['Neutral', 'Sad', 'Angry']",0.043200000000000016
2a442395-3485186E5006_1_20240120_162516,Female,Age 38-47,Contempt,"0.0059,0.9941","Age 0-3: 0.0006,Age 4-7: 0.0010,Age 8-14: 0.0021,Age 15-24: 0.0140,Age 25-37: 0.1490,Age 38-47: 0.6991,Age 48-59: 0.1214,Age 60-100: 0.0128","Neutral: 0.2255,Happy: 0.0213,Sad: 0.0413,Surprised: 0.1247,Fear: 0.1664,Disgust: 0.1465,Angry: 0.0487,Contempt: 0.2256","['Age 38-47', 'Age 25-37', 'Age 48-59']",0.5501,"['Contempt', 'Neutral', 'Fear']",9.999999999998899e-05
2d897127-3485186E5006_1_2024-01-24_161200112,Male,Age 38-47,Neutral,"0.9836,0.0164","Age 0-3: 0.0062,Age 4-7: 0.0061,Age 8-14: 0.0054,Age 15-24: 0.0174,Age 25-37: 0.1953,Age 38-47: 0.3785,Age 48-59: 0.2515,Age 60-100: 0.1396","Neutral: 0.4514,Happy: 0.0028,Sad: 0.4484,Surprised: 0.0049,Fear: 0.0001,Disgust: 0.0013,Angry: 0.0850,Contempt: 0.0062","['Age 38-47', 'Age 48-59', 'Age 25-37']",0.127,"['Neutral', 'Sad', 'Angry']",0.0030000000000000027
2fe8926b-3485186E5006_1_20240117_145125,Male,Age 38-47,Neutral,"1.0000,0.0000","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0026,Age 25-37: 0.0876,Age 38-47: 0.8889,Age 48-59: 0.0192,Age 60-100: 0.0016","Neutral: 0.6823,Happy: 0.0058,Sad: 0.2388,Surprised: 0.0102,Fear: 0.0036,Disgust: 0.0022,Angry: 0.0168,Contempt: 0.0402","['Age 38-47', 'Age 25-37', 'Age 48-59']",0.8013,"['Neutral', 'Sad', 'Contempt']",0.4435
304fe939-3485186E5006_1_20240113_164430,Female,Age 38-47,Neutral,"0.3408,0.6592","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0001,Age 25-37: 0.0309,Age 38-47: 0.9016,Age 48-59: 0.0536,Age 60-100: 0.0138","Neutral: 0.9408,Happy: 0.0002,Sad: 0.0026,Surprised: 0.0005,Fear: 0.0000,Disgust: 0.0001,Angry: 0.0545,Contempt: 0.0014","['Age 38-47', 'Age 48-59', 'Age 25-37']",0.848,"['Neutral', 'Angry', 'Sad']",0.8863
33f5b586-3485189BE312_1_20240114_173952,Male,Age 48-59,Neutral,"0.8735,0.1265","Age 0-3: 0.0013,Age 4-7: 0.0014,Age 8-14: 0.0045,Age 15-24: 0.0635,Age 25-37: 0.3265,Age 38-47: 0.2043,Age 48-59: 0.3620,Age 60-100: 0.0365","Neutral: 0.8557,Happy: 0.0112,Sad: 0.0061,Surprised: 0.0530,Fear: 0.0020,Disgust: 0.0089,Angry: 0.0505,Contempt: 0.0127","['Age 48-59', 'Age 25-37', 'Age 38-47']",0.035499999999999976,"['Neutral', 'Surprised', 'Angry']",0.8027
34588109-3485186E7D7E_1_20240117_173501,Male,Age 48-59,Neutral,"0.9999,0.0001","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0000,Age 38-47: 0.0250,Age 48-59: 0.9736,Age 60-100: 0.0013","Neutral: 0.8404,Happy: 0.0211,Sad: 0.0044,Surprised: 0.0001,Fear: 0.0000,Disgust: 0.0002,Angry: 0.1316,Contempt: 0.0022","['Age 48-59', 'Age 38-47', 'Age 60-100']",0.9486,"['Neutral', 'Angry', 'Happy']",0.7088000000000001
3567c69d-3485186E5006_1_20240113_130533,Male,Age 38-47,Neutral,"0.9985,0.0015","Age 0-3: 0.0004,Age 4-7: 0.0005,Age 8-14: 0.0006,Age 15-24: 0.0042,Age 25-37: 0.1702,Age 38-47: 0.6603,Age 48-59: 0.1013,Age 60-100: 0.0624","Neutral: 0.8713,Happy: 0.0041,Sad: 0.0064,Surprised: 0.0108,Fear: 0.0074,Disgust: 0.0158,Angry: 0.0189,Contempt: 0.0653","['Age 38-47', 'Age 25-37', 'Age 48-59']",0.4901,"['Neutral', 'Contempt', 'Angry']",0.8059999999999999
3640ae20-348518ACC516_1_20240121_160327,Male,Age 25-37,Neutral,"1.0000,0.0000","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0043,Age 25-37: 0.9734,Age 38-47: 0.0223,Age 48-59: 0.0000,Age 60-100: 0.0000","Neutral: 0.9954,Happy: 0.0000,Sad: 0.0006,Surprised: 0.0036,Fear: 0.0001,Disgust: 0.0000,Angry: 0.0002,Contempt: 0.0001","['Age 25-37', 'Age 38-47', 'Age 15-24']",0.9511000000000001,"['Neutral', 'Surprised', 'Sad']",0.9917999999999999
36a9411e-348518ACC516_1_20240121_154601,Male,Age 38-47,Neutral,"1.0000,0.0000","Age 0-3: 0.0003,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0011,Age 25-37: 0.0435,Age 38-47: 0.4421,Age 48-59: 0.4067,Age 60-100: 0.1062","Neutral: 0.6892,Happy: 0.0020,Sad: 0.0098,Surprised: 0.1878,Fear: 0.0246,Disgust: 0.0178,Angry: 0.0422,Contempt: 0.0266","['Age 38-47', 'Age 48-59', 'Age 60-100']",0.03539999999999999,"['Neutral', 'Surprised', 'Angry']",0.5014000000000001
3748a872-3485186E5006_1_2024-01-24_162129775,Male,Age 60-100,Sad,"0.7954,0.2046","Age 0-3: 0.0005,Age 4-7: 0.0006,Age 8-14: 0.0001,Age 15-24: 0.0001,Age 25-37: 0.0156,Age 38-47: 0.1620,Age 48-59: 0.3409,Age 60-100: 0.4802","Neutral: 0.0579,Happy: 0.0212,Sad: 0.5809,Surprised: 0.0059,Fear: 0.0000,Disgust: 0.0082,Angry: 0.3220,Contempt: 0.0038","['Age 60-100', 'Age 48-59', 'Age 38-47']",0.13930000000000003,"['Sad', 'Angry', 'Neutral']",0.25889999999999996
37a569cb-3485189BE312_1_20240117_132435,Female,Age 48-59,Neutral,"0.0000,1.0000","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0001,Age 38-47: 0.1110,Age 48-59: 0.8752,Age 60-100: 0.0137","Neutral: 0.9909,Happy: 0.0003,Sad: 0.0060,Surprised: 0.0001,Fear: 0.0000,Disgust: 0.0000,Angry: 0.0024,Contempt: 0.0003","['Age 48-59', 'Age 38-47', 'Age 60-100']",0.7642,"['Neutral', 'Sad', 'Angry']",0.9849
380f33e5-3485186E7D7E_1_20240120_162635,Female,Age 25-37,Neutral,"0.0000,1.0000","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0007,Age 15-24: 0.0252,Age 25-37: 0.7577,Age 38-47: 0.0569,Age 48-59: 0.1503,Age 60-100: 0.0090","Neutral: 0.5001,Happy: 0.1117,Sad: 0.0107,Surprised: 0.3387,Fear: 0.0002,Disgust: 0.0003,Angry: 0.0355,Contempt: 0.0027","['Age 25-37', 'Age 48-59', 'Age 38-47']",0.6074,"['Neutral', 'Surprised', 'Happy']",0.1614
39a43ee7-348518ACC37E_1_20240122_152426,Male,Age 25-37,Neutral,"0.9999,0.0001","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0010,Age 15-24: 0.4105,Age 25-37: 0.5874,Age 38-47: 0.0007,Age 48-59: 0.0002,Age 60-100: 0.0001","Neutral: 0.9914,Happy: 0.0014,Sad: 0.0008,Surprised: 0.0050,Fear: 0.0001,Disgust: 0.0000,Angry: 0.0002,Contempt: 0.0011","['Age 25-37', 'Age 15-24', 'Age 8-14']",0.17690000000000006,"['Neutral', 'Surprised', 'Happy']",0.9863999999999999
3a0157fe-348518ACC526_1_20240120_123059,Male,Age 48-59,Neutral,"0.6182,0.3818","Age 0-3: 0.0007,Age 4-7: 0.0002,Age 8-14: 0.0001,Age 15-24: 0.0007,Age 25-37: 0.1069,Age 38-47: 0.1764,Age 48-59: 0.3890,Age 60-100: 0.3260","Neutral: 0.5293,Happy: 0.1770,Sad: 0.1178,Surprised: 0.0276,Fear: 0.0123,Disgust: 0.0502,Angry: 0.0104,Contempt: 0.0753","['Age 48-59', 'Age 60-100', 'Age 38-47']",0.063,"['Neutral', 'Happy', 'Sad']",0.3523
3b2a784e-348518ACC516_1_20240121_120446,Female,Age 48-59,Contempt,"0.0000,1.0000","Age 0-3: 0.0003,Age 4-7: 0.0001,Age 8-14: 0.0003,Age 15-24: 0.0034,Age 25-37: 0.1380,Age 38-47: 0.3867,Age 48-59: 0.4586,Age 60-100: 0.0126","Neutral: 0.4307,Happy: 0.0644,Sad: 0.0134,Surprised: 0.0083,Fear: 0.0048,Disgust: 0.0040,Angry: 0.0011,Contempt: 0.4732","['Age 48-59', 'Age 38-47', 'Age 25-37']",0.07190000000000002,"['Contempt', 'Neutral', 'Happy']",0.04249999999999998
3c3f981f-3485186E5006_1_2024-01-17_173312895,Male,Age 48-59,Neutral,"1.0000,0.0000","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0001,Age 38-47: 0.0325,Age 48-59: 0.9175,Age 60-100: 0.0500","Neutral: 0.9953,Happy: 0.0006,Sad: 0.0001,Surprised: 0.0008,Fear: 0.0000,Disgust: 0.0000,Angry: 0.0032,Contempt: 0.0000","['Age 48-59', 'Age 60-100', 'Age 38-47']",0.8674999999999999,"['Neutral', 'Angry', 'Surprised']",0.9921
3c7a8da1-3485186E5006_1_2024-01-17_172707306,Male,Age 60-100,Neutral,"0.9999,0.0001","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0001,Age 38-47: 0.0001,Age 48-59: 0.0001,Age 60-100: 0.9997","Neutral: 0.9855,Happy: 0.0025,Sad: 0.0041,Surprised: 0.0014,Fear: 0.0000,Disgust: 0.0001,Angry: 0.0011,Contempt: 0.0052","['Age 60-100', 'Age 48-59', 'Age 38-47']",0.9996,"['Neutral', 'Contempt', 'Sad']",0.9803000000000001
3d10acda-3485186E7D7E_1_20240121_095045,Male,Age 60-100,Neutral,"0.9999,0.0001","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0000,Age 38-47: 0.0005,Age 48-59: 0.0550,Age 60-100: 0.9445","Neutral: 0.8709,Happy: 0.0182,Sad: 0.0178,Surprised: 0.0438,Fear: 0.0046,Disgust: 0.0070,Angry: 0.0105,Contempt: 0.0272","['Age 60-100', 'Age 48-59', 'Age 38-47']",0.8895,"['Neutral', 'Surprised', 'Contempt']",0.8271000000000001
3d3acf7c-3485186E7D7E_1_2024-01-24_161425505,Male,Age 48-59,Sad,"0.8594,0.1406","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0105,Age 38-47: 0.0150,Age 48-59: 0.8846,Age 60-100: 0.0900","Neutral: 0.0886,Happy: 0.0001,Sad: 0.8878,Surprised: 0.0000,Fear: 0.0000,Disgust: 0.0000,Angry: 0.0203,Contempt: 0.0031","['Age 48-59', 'Age 60-100', 'Age 38-47']",0.7946000000000001,"['Sad', 'Neutral', 'Angry']",0.7992
3f373093-3485186E5006_1_20240117_172555,Male,Age 48-59,Neutral,"1.0000,0.0000","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0002,Age 38-47: 0.0541,Age 48-59: 0.8710,Age 60-100: 0.0748","Neutral: 0.9246,Happy: 0.0384,Sad: 0.0027,Surprised: 0.0041,Fear: 0.0000,Disgust: 0.0029,Angry: 0.0204,Contempt: 0.0069","['Age 48-59', 'Age 60-100', 'Age 38-47']",0.7962,"['Neutral', 'Happy', 'Angry']",0.8862
412707dd-3485186E5006_1_20240121_160311,Male,Age 25-37,Neutral,"0.9964,0.0036","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0001,Age 15-24: 0.0002,Age 25-37: 0.7665,Age 38-47: 0.2331,Age 48-59: 0.0000,Age 60-100: 0.0000","Neutral: 0.5106,Happy: 0.0010,Sad: 0.0034,Surprised: 0.0001,Fear: 0.0000,Disgust: 0.0203,Angry: 0.0094,Contempt: 0.4553","['Age 25-37', 'Age 38-47', 'Age 15-24']",0.5334,"['Neutral', 'Contempt', 'Disgust']",0.05530000000000007
4267296c-3485186E5006_1_2024-01-21_190520881,Female,Age 25-37,Neutral,"0.0007,0.9993","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0009,Age 15-24: 0.0057,Age 25-37: 0.8954,Age 38-47: 0.0937,Age 48-59: 0.0036,Age 60-100: 0.0007","Neutral: 0.9690,Happy: 0.0076,Sad: 0.0009,Surprised: 0.0005,Fear: 0.0000,Disgust: 0.0001,Angry: 0.0005,Contempt: 0.0213","['Age 25-37', 'Age 38-47', 'Age 15-24']",0.8017,"['Neutral', 'Contempt', 'Happy']",0.9477
42dd6172-348518ACC512_1_20240114_173808,Male,Age 48-59,Neutral,"0.8086,0.1914","Age 0-3: 0.0017,Age 4-7: 0.0011,Age 8-14: 0.0014,Age 15-24: 0.0137,Age 25-37: 0.1347,Age 38-47: 0.1834,Age 48-59: 0.5628,Age 60-100: 0.1011","Neutral: 0.5549,Happy: 0.0369,Sad: 0.2563,Surprised: 0.0450,Fear: 0.0047,Disgust: 0.0151,Angry: 0.0608,Contempt: 0.0262","['Age 48-59', 'Age 38-47', 'Age 25-37']",0.37939999999999996,"['Neutral', 'Sad', 'Angry']",0.2986
432f33be-3485186E5006_1_2024-01-24_161902179,Male,Age 60-100,Neutral,"0.9924,0.0076","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0011,Age 38-47: 0.0012,Age 48-59: 0.0192,Age 60-100: 0.9785","Neutral: 0.9299,Happy: 0.0130,Sad: 0.0120,Surprised: 0.0071,Fear: 0.0002,Disgust: 0.0010,Angry: 0.0170,Contempt: 0.0196","['Age 60-100', 'Age 48-59', 'Age 38-47']",0.9593,"['Neutral', 'Contempt', 'Angry']",0.9103
43de2dd2-3485186E7D7E_1_2024-01-11_175714236,Male,Age 60-100,Neutral,"0.8906,0.1094","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0038,Age 38-47: 0.0116,Age 48-59: 0.3081,Age 60-100: 0.6765","Neutral: 0.3695,Happy: 0.0408,Sad: 0.1499,Surprised: 0.2156,Fear: 0.0763,Disgust: 0.0838,Angry: 0.0338,Contempt: 0.0304","['Age 60-100', 'Age 48-59', 'Age 38-47']",0.3684,"['Neutral', 'Surprised', 'Sad']",0.15389999999999998
447468ad-3485186E5006_1_2024-01-21_150845031,Female,Age 38-47,Neutral,"0.4651,0.5349","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0002,Age 25-37: 0.0859,Age 38-47: 0.9057,Age 48-59: 0.0071,Age 60-100: 0.0011","Neutral: 0.9512,Happy: 0.0190,Sad: 0.0032,Surprised: 0.0121,Fear: 0.0000,Disgust: 0.0001,Angry: 0.0051,Contempt: 0.0094","['Age 38-47', 'Age 25-37', 'Age 48-59']",0.8198,"['Neutral', 'Happy', 'Surprised']",0.9322
44bbee72-3485186E2E32_1_20240113_130315,Male,Age 60-100,Neutral,"0.9757,0.0243","Age 0-3: 0.0025,Age 4-7: 0.0014,Age 8-14: 0.0003,Age 15-24: 0.0008,Age 25-37: 0.0425,Age 38-47: 0.0278,Age 48-59: 0.1332,Age 60-100: 0.7914","Neutral: 0.8845,Happy: 0.0080,Sad: 0.0192,Surprised: 0.0030,Fear: 0.0008,Disgust: 0.0248,Angry: 0.0321,Contempt: 0.0276","['Age 60-100', 'Age 48-59', 'Age 25-37']",0.6582,"['Neutral', 'Angry', 'Contempt']",0.8523999999999999
44eb2241-3485186E5006_1_2024-01-24_160944997,Male,Age 38-47,Neutral,"0.9998,0.0002","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0056,Age 25-37: 0.0298,Age 38-47: 0.9334,Age 48-59: 0.0267,Age 60-100: 0.0044","Neutral: 0.7122,Happy: 0.0023,Sad: 0.0103,Surprised: 0.0360,Fear: 0.1455,Disgust: 0.0476,Angry: 0.0065,Contempt: 0.0395","['Age 38-47', 'Age 25-37', 'Age 48-59']",0.9036,"['Neutral', 'Fear', 'Disgust']",0.5667000000000001
457f22b3-3485186E5006_1_2024-01-21_120458204,Male,Age 25-37,Neutral,"0.9991,0.0009","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0123,Age 25-37: 0.6047,Age 38-47: 0.0558,Age 48-59: 0.3268,Age 60-100: 0.0003","Neutral: 0.6202,Happy: 0.0126,Sad: 0.0023,Surprised: 0.0017,Fear: 0.0000,Disgust: 0.0005,Angry: 0.0251,Contempt: 0.3376","['Age 25-37', 'Age 48-59', 'Age 38-47']",0.27790000000000004,"['Neutral', 'Contempt', 'Angry']",0.28259999999999996
45e541eb-3485186E5006_1_20240113_135008,Male,Age 38-47,Disgust,"0.9997,0.0003","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0001,Age 15-24: 0.0071,Age 25-37: 0.3340,Age 38-47: 0.6493,Age 48-59: 0.0093,Age 60-100: 0.0003","Neutral: 0.0890,Happy: 0.0443,Sad: 0.1088,Surprised: 0.0882,Fear: 0.0044,Disgust: 0.3467,Angry: 0.3045,Contempt: 0.0140","['Age 38-47', 'Age 25-37', 'Age 48-59']",0.31529999999999997,"['Disgust', 'Angry', 'Sad']",0.042200000000000015
4601787d-3485186E5006_1_2024-01-11_180154090,Male,Age 48-59,Neutral,"0.9984,0.0016","Age 0-3: 0.0001,Age 4-7: 0.0001,Age 8-14: 0.0001,Age 15-24: 0.0015,Age 25-37: 0.0459,Age 38-47: 0.3274,Age 48-59: 0.5785,Age 60-100: 0.0463","Neutral: 0.6651,Happy: 0.1691,Sad: 0.0145,Surprised: 0.0233,Fear: 0.0006,Disgust: 0.0032,Angry: 0.0327,Contempt: 0.0914","['Age 48-59', 'Age 38-47', 'Age 60-100']",0.2511,"['Neutral', 'Happy', 'Contempt']",0.496
460f4110-3485186E5006_1_20240117_172539,Male,Age 48-59,Neutral,"0.9977,0.0023","Age 0-3: 0.0007,Age 4-7: 0.0002,Age 8-14: 0.0002,Age 15-24: 0.0023,Age 25-37: 0.0589,Age 38-47: 0.1728,Age 48-59: 0.6968,Age 60-100: 0.0680","Neutral: 0.7333,Happy: 0.0336,Sad: 0.0629,Surprised: 0.0423,Fear: 0.0112,Disgust: 0.0335,Angry: 0.0465,Contempt: 0.0367","['Age 48-59', 'Age 38-47', 'Age 60-100']",0.524,"['Neutral', 'Sad', 'Angry']",0.6704
47ca92cf-3485186E5006_1_20240113_165132,Male,Age 25-37,Neutral,"0.9905,0.0095","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0109,Age 25-37: 0.8355,Age 38-47: 0.1508,Age 48-59: 0.0026,Age 60-100: 0.0001","Neutral: 0.9452,Happy: 0.0040,Sad: 0.0222,Surprised: 0.0082,Fear: 0.0041,Disgust: 0.0029,Angry: 0.0030,Contempt: 0.0104","['Age 25-37', 'Age 38-47', 'Age 15-24']",0.6847000000000001,"['Neutral', 'Sad', 'Contempt']",0.923
48ee0302-3485186E5006_1_20240117_145543,Male,Age 38-47,Neutral,"0.9999,0.0001","Age 0-3: 0.0002,Age 4-7: 0.0001,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0090,Age 38-47: 0.4537,Age 48-59: 0.3968,Age 60-100: 0.1401","Neutral: 0.9908,Happy: 0.0018,Sad: 0.0001,Surprised: 0.0009,Fear: 0.0000,Disgust: 0.0001,Angry: 0.0058,Contempt: 0.0006","['Age 38-47', 'Age 48-59', 'Age 60-100']",0.056900000000000006,"['Neutral', 'Angry', 'Happy']",0.985
4a53d1b7-3485189CFD9A_1_2024-01-24_152120626,Male,Age 38-47,Sad,"0.9997,0.0003","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0055,Age 38-47: 0.8594,Age 48-59: 0.1351,Age 60-100: 0.0000","Neutral: 0.0080,Happy: 0.0000,Sad: 0.9334,Surprised: 0.0000,Fear: 0.0000,Disgust: 0.0555,Angry: 0.0030,Contempt: 0.0000","['Age 38-47', 'Age 48-59', 'Age 25-37']",0.7243,"['Sad', 'Disgust', 'Neutral']",0.8779
4b58230b-348518ACC512_1_20240114_173559,Male,Age 48-59,Disgust,"0.5785,0.4215","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0001,Age 25-37: 0.0053,Age 38-47: 0.0070,Age 48-59: 0.9843,Age 60-100: 0.0033","Neutral: 0.0335,Happy: 0.0100,Sad: 0.0101,Surprised: 0.0112,Fear: 0.0019,Disgust: 0.4452,Angry: 0.1956,Contempt: 0.2925","['Age 48-59', 'Age 38-47', 'Age 25-37']",0.9773,"['Disgust', 'Contempt', 'Angry']",0.1527
4b99b6bf-3485186E5006_1_2024-01-20_162713191,Male,Age 48-59,Neutral,"0.9690,0.0310","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0011,Age 38-47: 0.0768,Age 48-59: 0.5904,Age 60-100: 0.3316","Neutral: 0.9943,Happy: 0.0011,Sad: 0.0013,Surprised: 0.0009,Fear: 0.0000,Disgust: 0.0001,Angry: 0.0018,Contempt: 0.0005","['Age 48-59', 'Age 60-100', 'Age 38-47']",0.25880000000000003,"['Neutral', 'Angry', 'Sad']",0.9924999999999999
4ba5e851-3485186E5006_1_2024-01-24_155852602,Male,Age 38-47,Neutral,"0.9999,0.0001","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0339,Age 38-47: 0.9362,Age 48-59: 0.0288,Age 60-100: 0.0011","Neutral: 0.9939,Happy: 0.0001,Sad: 0.0058,Surprised: 0.0000,Fear: 0.0000,Disgust: 0.0000,Angry: 0.0001,Contempt: 0.0001","['Age 38-47', 'Age 25-37', 'Age 48-59']",0.9023,"['Neutral', 'Sad', 'Happy']",0.9881
4c566515-3485186E5006_1_2024-01-17_145425155,Male,Age 60-100,Neutral,"0.6178,0.3822","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0000,Age 38-47: 0.0000,Age 48-59: 0.0000,Age 60-100: 1.0000","Neutral: 0.6225,Happy: 0.1296,Sad: 0.2344,Surprised: 0.0019,Fear: 0.0000,Disgust: 0.0011,Angry: 0.0069,Contempt: 0.0037","['Age 60-100', 'Age 8-14', 'Age 48-59']",1.0,"['Neutral', 'Sad', 'Happy']",0.38810000000000006
4fe810f7-348518A666CA_1_20240113_164043,Male,Age 38-47,Angry,"0.9663,0.0337","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0957,Age 38-47: 0.8799,Age 48-59: 0.0084,Age 60-100: 0.0159","Neutral: 0.2425,Happy: 0.0776,Sad: 0.0347,Surprised: 0.0174,Fear: 0.0005,Disgust: 0.0174,Angry: 0.4393,Contempt: 0.1706","['Age 38-47', 'Age 25-37', 'Age 60-100']",0.7842,"['Angry', 'Neutral', 'Contempt']",0.19680000000000003
51e320f4-348518ACC4EA_1_20240121_095013,Male,Age 25-37,Neutral,"0.5189,0.4811","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0005,Age 15-24: 0.0351,Age 25-37: 0.6942,Age 38-47: 0.2236,Age 48-59: 0.0447,Age 60-100: 0.0018","Neutral: 0.3760,Happy: 0.0657,Sad: 0.0374,Surprised: 0.0313,Fear: 0.0103,Disgust: 0.0485,Angry: 0.0675,Contempt: 0.3632","['Age 25-37', 'Age 38-47', 'Age 48-59']",0.4706,"['Neutral', 'Contempt', 'Angry']",0.012799999999999978
538f9e63-3485186E2E32_1_20240120_162943,Male,Age 48-59,Neutral,"0.9785,0.0215","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0006,Age 38-47: 0.1042,Age 48-59: 0.8573,Age 60-100: 0.0379","Neutral: 0.9786,Happy: 0.0010,Sad: 0.0136,Surprised: 0.0020,Fear: 0.0000,Disgust: 0.0001,Angry: 0.0041,Contempt: 0.0006","['Age 48-59', 'Age 38-47', 'Age 60-100']",0.7531,"['Neutral', 'Sad', 'Angry']",0.9650000000000001
54a523e7-3485186E5006_1_2024-01-11_180439991,Male,Age 48-59,Neutral,"0.9999,0.0001","Age 0-3: 0.0003,Age 4-7: 0.0002,Age 8-14: 0.0002,Age 15-24: 0.0018,Age 25-37: 0.0744,Age 38-47: 0.1644,Age 48-59: 0.4695,Age 60-100: 0.2892","Neutral: 0.9277,Happy: 0.0125,Sad: 0.0031,Surprised: 0.0123,Fear: 0.0008,Disgust: 0.0015,Angry: 0.0056,Contempt: 0.0366","['Age 48-59', 'Age 60-100', 'Age 38-47']",0.18029999999999996,"['Neutral', 'Contempt', 'Happy']",0.8911
561ad5bc-348518ACC512_1_20240121_204427,Female,Age 38-47,Sad,"0.0000,1.0000","Age 0-3: 0.0000,Age 4-7: 0.0000,Age 8-14: 0.0000,Age 15-24: 0.0000,Age 25-37: 0.0000,Age 38-47: 1.0000,Age 48-59: 0.0000,Age 60-100: 0.0000","Neutral: 0.0041,Happy: 0.0000,Sad: 0.9892,Surprised: 0.0000,Fear: 0.0000,Disgust: 0.0000,Angry: 0.0065,Contempt: 0.0002","['Age 38-47', 'Age 8-14', 'Age 60-100']",1.0,"['Sad', 'Angry', 'Neutral']",0.9827
